"Time"	G0	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15
150	1.0000000	0.1210483	0.3040773	0.6511548	0.0177008	0.5385915	0.9928278	0.1740357	0.0424011	0.7906626	0.8248189	0.6182011	0.0791532	0.2781974	0.5086577	0.9291667
200	1.0000000	0.1943097	0.3796832	0.7217145	0.0176974	0.5386005	0.9753092	0.1357782	0.0423993	0.7906629	0.8248168	0.6181997	0.0791470	0.2613895	0.5014529	0.9354145
250	1.0000000	0.2609280	0.4121360	0.7527854	0.0176953	0.5386059	0.9518462	0.1187891	0.0423982	0.7906630	0.8248155	0.6181988	0.0791433	0.2529022	0.4984507	0.9409565
300	1.0000000	0.3046655	0.4248242	0.7664326	0.0176941	0.5386091	0.9332265	0.1116265	0.0423976	0.7906631	0.8248146	0.6181983	0.0791411	0.2489102	0.4967872	0.9448586
350	1.0000000	0.3289458	0.4296096	0.7729294	0.0176934	0.5386110	0.9220285	0.1087075	0.0423972	0.7906632	0.8248141	0.6181979	0.0791397	0.2469609	0.4957420	0.9472645
400	1.0000000	0.3411522	0.4314228	0.7764021	0.0176929	0.5386121	0.9162328	0.1075459	0.0423970	0.7906632	0.8248138	0.6181978	0.0791389	0.2459242	0.4950885	0.9486471
450	1.0000000	0.3469116	0.4321414	0.7783903	0.0176927	0.5386128	0.9134863	0.1070916	0.0423968	0.7906632	0.8248137	0.6181976	0.0791385	0.2453341	0.4946961	0.9494191
500	1.0000000	0.3495204	0.4324495	0.7795340	0.0176925	0.5386132	0.9122560	0.1069163	0.0423967	0.7906632	0.8248136	0.6181976	0.0791382	0.2449890	0.4944687	0.9498487
550	1.0000000	0.3506325	0.4304030	0.5554654	0.0176924	0.5386135	0.9217301	0.2215188	0.0423967	0.7906632	0.8248135	0.6181975	0.0791380	0.2525830	0.5777510	0.9499736
600	1.0000000	0.3496013	0.4049909	0.3012346	0.0176923	0.5386136	0.9562018	0.3560604	0.0423967	0.7906632	0.8248134	0.6181975	0.0791379	0.2812982	0.6375627	0.9481090
650	1.0000000	0.3380636	0.3151577	0.1565074	0.0176923	0.5386137	0.9807417	0.4348616	0.0423966	0.7906632	0.8248134	0.6181975	0.0791379	0.3072669	0.6589520	0.9428906
700	1.0000000	0.2955316	0.1861397	0.0852012	0.0176923	0.5386138	0.9921926	0.4731123	0.0423966	0.7906632	0.8248134	0.6181975	0.0791378	0.3218789	0.6663081	0.9364541
750	1.0000000	0.2218617	0.0912169	0.0483252	0.0176923	0.5386138	0.9967671	0.4900978	0.0423966	0.7906632	0.8248134	0.6181975	0.0791378	0.3286918	0.6694660	0.9310871
800	1.0000000	0.1549726	0.0426657	0.0279271	0.0176923	0.5386138	0.9984611	0.4972583	0.0423966	0.7906632	0.8248134	0.6181975	0.0791378	0.3317220	0.6712322	0.9274829
850	1.0000000	0.1141813	0.0222267	0.0173260	0.0176923	0.5386138	0.9990627	0.5001762	0.0423966	0.7906632	0.8248134	0.6181975	0.0791378	0.3331359	0.6723265	0.9253445
900	1.0000000	0.0940239	0.0145725	0.0123057	0.0176923	0.5386138	0.9992712	0.5013371	0.0423966	0.7906632	0.8248134	0.6181975	0.0791378	0.3338575	0.6729951	0.9241574
950	1.0000000	0.0851356	0.0119112	0.0100814	0.0176923	0.5386139	0.9993426	0.5017909	0.0423966	0.7906632	0.8248134	0.6181975	0.0791378	0.3342530	0.6733863	0.9235167
1000	1.0000000	0.0814708	0.0110280	0.0091366	0.0176923	0.5386139	0.9993668	0.5019660	0.0423966	0.7906632	0.8248134	0.6181975	0.0791378	0.3344766	0.6736069	0.9231724

0	1.0000000	0.0791398	0.0106092	0.0084817	0.0177326	0.5385093	0.9993758	0.5020997	0.0424171	0.7906605	0.8248343	0.6182146	0.0792098	0.3345414	0.6736147	0.9228793
50	1.0000000	0.0961998	0.0279814	0.2607454	0.0176992	0.4700237	0.9993240	0.3734649	0.0426271	0.7906640	0.8255067	0.6442338	0.1850469	0.5445807	0.6545816	0.9103292
100	1.0000000	0.1194048	0.1742273	0.5466013	0.0180698	0.3920312	0.9981471	0.2261796	0.0531378	0.7905993	0.8293362	0.6697776	0.3128142	0.6966683	0.5800271	0.8278915
150	1.0000000	0.1709046	0.3147799	0.7087806	0.0211005	0.3475443	0.9878733	0.1452848	0.0801446	0.7899557	0.8349488	0.6838040	0.3904922	0.7281616	0.5170080	0.6974146
200	1.0000000	0.2488174	0.3873321	0.7857342	0.0289736	0.3257152	0.9594898	0.1105162	0.1137523	0.7874468	0.8401577	0.6935968	0.4302516	0.7151461	0.4927554	0.5838567
250	1.0000000	0.3149199	0.4176841	0.8198217	0.0409287	0.3143646	0.9275508	0.0978775	0.1430068	0.7818051	0.8442993	0.7026498	0.4498781	0.6998232	0.4921951	0.5091249
300	1.0000000	0.3568822	0.4293018	0.8350659	0.0541137	0.3067873	0.9021618	0.0940480	0.1639785	0.7734952	0.8475037	0.7109093	0.4604050	0.6922161	0.4985797	0.4660446
350	1.0000000	0.3796867	0.4336043	0.8424892	0.0659685	0.3004126	0.8829063	0.0933509	0.1776293	0.7644764	0.8499889	0.7176082	0.4671020	0.6900830	0.5043279	0.4423127
400	1.0000000	0.3909714	0.4352101	0.8464843	0.0753074	0.2947392	0.8680932	0.0937379	0.1863099	0.7564919	0.8518928	0.7225056	0.4720098	0.6900309	0.5078134	0.4289628
450	1.0000000	0.3962270	0.4358381	0.8487428	0.0820888	0.2899125	0.8569076	0.0945153	0.1919938	0.7502403	0.8533069	0.7258628	0.4757847	0.6902760	0.5095062	0.4209462
500	1.0000000	0.3985800	0.4361037	0.8500145	0.0868079	0.2860672	0.8488469	0.0954104	0.1959060	0.7456360	0.8543161	0.7281085	0.4786526	0.6902903	0.5101737	0.4157631
550	1.0000000	0.3849237	0.4345160	0.6114347	0.0899902	0.3448337	0.8621158	0.2335075	0.1939666	0.7424359	0.8545902	0.7070461	0.3790564	0.4795475	0.5167033	0.4244429
600	1.0000000	0.3678739	0.4144270	0.3372980	0.0902019	0.4127306	0.9229076	0.3828105	0.1654267	0.7438145	0.8526563	0.6843652	0.2579290	0.3294232	0.5505287	0.5044385
650	1.0000000	0.3498816	0.3369864	0.1776760	0.0837666	0.4517740	0.9651696	0.4580550	0.1241402	0.7539958	0.8492387	0.6678153	0.1840709	0.2916564	0.5933675	0.6381482
700	1.0000000	0.3098845	0.2098832	0.0972897	0.0710982	0.4729136	0.9847113	0.4875213	0.0904022	0.7676634	0.8452935	0.6533343	0.1450552	0.2956173	0.6213212	0.7569807
750	1.0000000	0.2378969	0.1063046	0.0553633	0.0564251	0.4871535	0.9927372	0.4975099	0.0689916	0.7783482	0.8411533	0.6411123	0.1237241	0.3063727	0.6339757	0.8338218
800	1.0000000	0.1664966	0.0498811	0.0317855	0.0435197	0.4992352	0.9960571	0.5007611	0.0569648	0.7846553	0.8371242	0.6321238	0.1102841	0.3141150	0.6401444	0.8763172
850	1.0000000	0.1204148	0.0251531	0.0192248	0.0339260	0.5099406	0.9975681	0.5019856	0.0505291	0.7878513	0.8335647	0.6262759	0.1006905	0.3187387	0.6453773	0.8985050
900	1.0000000	0.0969170	0.0156433	0.0131666	0.0275206	0.5188196	0.9983455	0.5025617	0.0470810	0.7893493	0.8307158	0.6227810	0.0936050	0.3218957	0.6510618	0.9101490
950	1.0000000	0.0863667	0.0122784	0.0104519	0.0235244	0.5255718	0.9987807	0.5028156	0.0451735	0.7900316	0.8286251	0.6207928	0.0885195	0.3245692	0.6567328	0.9164308
1000	1.0000000	0.0819674	0.0111491	0.0092910	0.0211281	0.5303301	0.9990327	0.5028516	0.0440734	0.7903450	0.8271948	0.6196835	0.0850407	0.3269985	0.6616930	0.9198553

0	1.0000000	0.0791398	0.0106092	0.0084817	0.0177326	0.5385093	0.9993758	0.5020997	0.0424171	0.7906605	0.8248343	0.6182146	0.0792098	0.3345414	0.6736147	0.9228793
50	1.0000000	0.1356945	0.2320228	0.2656161	0.0177162	0.4722443	0.9984738	0.5034510	0.0424089	0.7906612	0.8281755	0.7591867	0.0791810	0.3346251	0.6737152	0.9228364
100	1.0000000	0.2591695	0.4927649	0.5570510	0.0177065	0.3967841	0.9975939	0.5127196	0.0424040	0.7906548	0.8445752	0.8960119	0.0791636	0.3346774	0.6737774	0.9228087
150	1.0000000	0.3933511	0.6411734	0.7232368	0.0177008	0.3538965	0.9971856	0.5293585	0.0424011	0.7906330	0.8653678	0.9607965	0.0791532	0.3347098	0.6738157	0.9227909
200	1.0000000	0.4843419	0.7043742	0.8054327	0.0176974	0.3336098	0.9970419	0.5469836	0.0423993	0.7906005	0.8819854	0.9862111	0.0791470	0.3347299	0.6738391	0.9227795
250	1.0000000	0.5336334	0.7280684	0.8468742	0.0176953	0.3247920	0.9970067	0.5610380	0.0423982	0.7905680	0.8927233	0.9953473	0.0791433	0.3347423	0.6738534	0.9227723
300	1.0000000	0.5573806	0.7364779	0.8692122	0.0176941	0.3211372	0.9970070	0.5704231	0.0423976	0.7905421	0.8988757	0.9984721	0.0791411	0.3347498	0.6738621	0.9227677
350	1.0000000	0.5680444	0.7394365	0.8816134	0.0176934	0.3196667	0.9970151	0.5759841	0.0423972	0.7905243	0.9021398	0.9995075	0.0791397	0.3347545	0.6738674	0.9227648
400	1.0000000	0.5726169	0.7405087	0.8884027	0.0176929	0.3190867	0.9970224	0.5790117	0.0423970	0.7905134	0.9037820	0.9998433	0.0791389	0.3347573	0.6738706	0.9227630
450	1.0000000	0.5745167	0.7409215	0.8919957	0.0176927	0.3188611	0.9970273	0.5805605	0.0423968	0.7905072	0.9045771	0.9999505	0.0791385	0.3347590	0.6738725	0.9227619
500	1.0000000	0.5752894	0.7410924	0.8938265	0.0176925	0.3187742	0.9970302	0.5813161	0.0423967	0.7905039	0.9049512	0.9999844	0.0791382	0.3347600	0.6738737	0.9227612
550	1.0000000	0.5319056	0.6190490	0.6984204	0.0176924	0.3850508	0.9979353	0.5788852	0.0423967	0.7905023	0.9037624	0.8590141	0.0791380	0.3347607	0.6738744	0.9227608
600	1.0000000	0.4724996	0.4988639	0.4488974	0.0176923	0.4605256	0.9988175	0.5641434	0.0423967	0.7905051	0.8943699	0.7221872	0.0791379	0.3347610	0.6738748	0.9227605
650	1.0000000	0.4215284	0.4111921	0.2744138	0.0176923	0.5034233	0.9992294	0.5439203	0.0423966	0.7905195	0.8772160	0.6574015	0.0791379	0.3347613	0.6738751	0.9227604
700	1.0000000	0.3723724	0.3055023	0.1661747	0.0176923	0.5237161	0.9993770	0.5269526	0.0423966	0.7905463	0.8591776	0.6319864	0.0791378	0.3347614	0.6738752	0.9227603
750	1.0000000	0.3076445	0.1877966	0.0999601	0.0176923	0.5325376	0.9994139	0.5156412	0.0423966	0.7905782	0.8450694	0.6228501	0.0791378	0.3347615	0.6738753	0.9227602
800	1.0000000	0.2268542	0.0980377	0.0581858	0.0176923	0.5361945	0.9994128	0.5090278	0.0423966	0.7906072	0.8358503	0.6197252	0.0791378	0.3347615	0.6738754	0.9227602
850	1.0000000	0.1579984	0.0475951	0.0330363	0.0176923	0.5376662	0.9994028	0.5054758	0.0423966	0.7906291	0.8304889	0.6186898	0.0791378	0.3347616	0.6738754	0.9227602
900	1.0000000	0.1159058	0.0246157	0.0196794	0.0176923	0.5382469	0.9993935	0.5036786	0.0423966	0.7906438	0.8276090	0.6183540	0.0791378	0.3347616	0.6738754	0.9227601
950	1.0000000	0.0948760	0.0155317	0.0133228	0.0176923	0.5384729	0.9993872	0.5028090	0.0423966	0.7906527	0.8261464	0.6182467	0.0791378	0.3347616	0.6738755	0.9227601
1000	1.0000000	0.0855170	0.0122588	0.0105047	0.0176923	0.5385601	0.9993834	0.5024025	0.0423966	0.7906578	0.8254334	0.6182129	0.0791378	0.3347616	0.6738755	0.9227601

0	1.0000000	0.0791398	0.0106092	0.0084817	0.0177326	0.5385093	0.9993758	0.5020997	0.0424171	0.7906605	0.8248343	0.6182146	0.0792098	0.3345414	0.6736147	0.9228793
50	1.0000000	0.0924755	0.3505741	0.2101190	0.1659420	0.5293034	0.9987472	0.4988063	0.3088404	0.7818112	0.8638260	0.6278174	0.0847023	0.3346297	0.6737778	0.9083020
100	1.0000000	0.1987361	0.6737861	0.4386333	0.3808894	0.4743405	0.9952828	0.4881042	0.6140145	0.6780094	0.9098212	0.6781357	0.1151321	0.3342713	0.6659685	0.8912801
150	1.0000000	0.3170752	0.8269798	0.5689152	0.5465302	0.3944502	0.9912022	0.4838690	0.7882645	0.5390348	0.9257527	0.7389890	0.1536444	0.3306259	0.6404582	0.8734589
200	1.0000000	0.3916376	0.8862701	0.6336520	0.6510345	0.3242916	0.9883794	0.4926984	0.8709884	0.4510019	0.9221109	0.7829845	0.1835452	0.3213703	0.6094553	0.8502581
250	1.0000000	0.4296962	0.9071415	0.6670203	0.7102156	0.2752136	0.9868603	0.5120568	0.9071237	0.4085806	0.9140275	0.8083455	0.2024966	0.3087790	0.5857425	0.8250708
300	1.0000000	0.4471793	0.9141767	0.6857221	0.7415417	0.2448023	0.9861859	0.5358260	0.9222404	0.3905970	0.9074020	0.8213116	0.2133485	0.2970077	0.5720265	0.8034484
350	1.0000000	0.4547210	0.9165329	0.6965153	0.7573752	0.2272786	0.9859502	0.5583959	0.9284268	0.3835226	0.9031548	0.8274798	0.2192186	0.2884998	0.5656157	0.7878685
400	1.0000000	0.4578415	0.9173456	0.7025909	0.7651138	0.2176545	0.9859042	0.5765983	0.9309370	0.3808887	0.9007314	0.8302795	0.2222850	0.2834352	0.5632068	0.7778797
450	1.0000000	0.4590958	0.9176439	0.7058582	0.7688010	0.2125487	0.9859237	0.5896694	0.9319567	0.3799577	0.8994400	0.8315103	0.2238501	0.2808721	0.5625815	0.7719245
500	1.0000000	0.4595898	0.9177626	0.7075349	0.7705237	0.2099118	0.9859565	0.5982788	0.9323744	0.3796485	0.8987817	0.8320395	0.2246354	0.2797673	0.5626027	0.7685169
550	1.0000000	0.4581334	0.7197025	0.5275999	0.6418616	0.2107853	0.9860426	0.6036161	0.6741662	0.3859502	0.7392042	0.8282441	0.2246189	0.2793643	0.5622180	0.7808188
600	1.0000000	0.4448395	0.5192514	0.3215748	0.4620020	0.2262209	0.9864945	0.6055957	0.3782138	0.4505780	0.6432226	0.8013386	0.2215198	0.2789876	0.5602531	0.7948511
650	1.0000000	0.4120654	0.3709169	0.1977275	0.3139666	0.2599700	0.9875101	0.6008799	0.2087673	0.5763987	0.6982680	0.7535970	0.2134105	0.2784908	0.5596505	0.8050595
700	1.0000000	0.3536731	0.2362952	0.1255424	0.2040380	0.3071449	0.9891305	0.5879929	0.1271897	0.6820187	0.7680473	0.7051292	0.1994514	0.2787658	0.5628392	0.8161631
750	1.0000000	0.2698951	0.1308715	0.0774752	0.1294750	0.3600653	0.9912494	0.5698559	0.0895990	0.7419610	0.8094881	0.6691881	0.1799019	0.2807881	0.5706021	0.8312774
800	1.0000000	0.1879021	0.0656541	0.0448967	0.0830065	0.4104968	0.9935238	0.5511226	0.0712631	0.7699974	0.8272570	0.6470467	0.1571005	0.2849993	0.5828463	0.8505707
850	1.0000000	0.1322507	0.0328028	0.0258067	0.0557162	0.4523086	0.9955245	0.5352049	0.0609953	0.7819090	0.8323504	0.6346536	0.1349216	0.2912432	0.5984597	0.8714495
900	1.0000000	0.1025695	0.0187614	0.0161647	0.0401105	0.4832258	0.9970091	0.5233286	0.0544491	0.7868022	0.8322256	0.6278839	0.1165284	0.2988323	0.6152868	0.8902416
950	1.0000000	0.0888275	0.0134230	0.0117423	0.0311540	0.5041957	0.9979812	0.5151937	0.0500590	0.7888445	0.8305834	0.6240783	0.1030409	0.3067589	0.6309706	0.9044955
1000	1.0000000	0.0829778	0.0115437	0.0098275	0.0258956	0.5176042	0.9985688	0.5099328	0.0471487	0.7897448	0.8288829	0.6218284	0.0939651	0.3140608	0.6439399	0.9138175

0	1.0000000	0.0791398	0.0106092	0.0084817	0.0177326	0.5385093	0.9993758	0.5020997	0.0424171	0.7906605	0.8248343	0.6182146	0.0792098	0.3345414	0.6736147	0.9228793
50	0.8280107	0.0812348	0.0106103	0.0084812	0.0239272	0.4678877	0.9992846	0.3850312	0.2036364	0.8644542	0.8467366	0.6397817	0.0792829	0.2266049	0.6734850	0.9259798
100	0.6963673	0.0932513	0.0106156	0.0084797	0.0609830	0.3854973	0.9972953	0.2533595	0.3882933	0.9074753	0.8721991	0.6843584	0.0820432	0.1510922	0.6711308	0.9406568
150	0.6451833	0.1106561	0.0106220	0.0084827	0.1154967	0.3311701	0.9821721	0.1836221	0.4937257	0.8789496	0.8767387	0.7298560	0.0942486	0.1323846	0.6628319	0.9557706
200	0.6276078	0.1253634	0.0106265	0.0084948	0.1636630	0.2944743	0.9365741	0.1560005	0.5439343	0.8357104	0.8606604	0.7624598	0.1174308	0.1318175	0.6451447	0.9618905
250	0.6217875	0.1348136	0.0106291	0.0085161	0.1971670	0.2683256	0.8760424	0.1490556	0.5663828	0.8062258	0.8374904	0.7816774	0.1451537	0.1325313	0.6196734	0.9570959
300	0.6198824	0.1399869	0.0106306	0.0085410	0.2175852	0.2500297	0.8306750	0.1509172	0.5767036	0.7914831	0.8172189	0.7918150	0.1703913	0.1308419	0.5929990	0.9428420
350	0.6192614	0.1425425	0.0106316	0.0085634	0.2291162	0.2378903	0.8101912	0.1558165	0.5820967	0.7855930	0.8027941	0.7968696	0.1897669	0.1273935	0.5710819	0.9229849
400	0.6190591	0.1437192	0.0106323	0.0085799	0.2353960	0.2302705	0.8085377	0.1610480	0.5854311	0.7837752	0.7934759	0.7993749	0.2030697	0.1235886	0.5561571	0.9022633
450	0.6189933	0.1442341	0.0106327	0.0085907	0.2388112	0.2257009	0.8163251	0.1654723	0.5877225	0.7834537	0.7876550	0.8006758	0.2115436	0.1204033	0.5474763	0.8841980
500	0.6189719	0.1444511	0.0106331	0.0085970	0.2407209	0.2230463	0.8266807	0.1687767	0.5893312	0.7835393	0.7840008	0.8014102	0.2166830	0.1181840	0.5431358	0.8702829
550	0.7909543	0.1405890	0.0106317	0.0086079	0.2379553	0.2718788	0.8584343	0.2857820	0.4336746	0.6353558	0.7434611	0.7884468	0.2177975	0.2059540	0.5418336	0.8585204
600	0.9225954	0.1238074	0.0106255	0.0086302	0.2128162	0.3295470	0.9211930	0.4141696	0.2545386	0.5838658	0.7519793	0.7560515	0.2081899	0.2587494	0.5453224	0.8450454
650	0.9737786	0.1054154	0.0106191	0.0086184	0.1677680	0.3698109	0.9618133	0.4805405	0.1508137	0.6472402	0.7915246	0.7143982	0.1908337	0.2724837	0.5552396	0.8404517
700	0.9913538	0.0926843	0.0106148	0.0085792	0.1205347	0.4029959	0.9812662	0.5063905	0.0992800	0.7154814	0.8200720	0.6777993	0.1709097	0.2782270	0.5694207	0.8482712
750	0.9971741	0.0855474	0.0106123	0.0085408	0.0829017	0.4345895	0.9900739	0.5135385	0.0742392	0.7563334	0.8327526	0.6525556	0.1505873	0.2845786	0.5851117	0.8634387
800	0.9990791	0.0819962	0.0106109	0.0085141	0.0572686	0.4636233	0.9943084	0.5135131	0.0613944	0.7759570	0.8356051	0.6374638	0.1314516	0.2920922	0.6011929	0.8804024
850	0.9997002	0.0803591	0.0106101	0.0084983	0.0412856	0.4876312	0.9965369	0.5113230	0.0541624	0.7844582	0.8342308	0.6290644	0.1151902	0.3000047	0.6170307	0.8955500
900	0.9999024	0.0796434	0.0106097	0.0084899	0.0317400	0.5055313	0.9977754	0.5088775	0.0497527	0.7879859	0.8317775	0.6244717	0.1027511	0.3076566	0.6316176	0.9071407
950	0.9999683	0.0793424	0.0106094	0.0084856	0.0261103	0.5178376	0.9984732	0.5067944	0.0469634	0.7894484	0.8295483	0.6219119	0.0940347	0.3145335	0.6439337	0.9149206
1000	0.9999897	0.0792197	0.0106093	0.0084835	0.0227735	0.5258290	0.9988651	0.5052078	0.0451962	0.7900754	0.8278867	0.6204344	0.0883075	0.3202805	0.6534887	0.9195433

0	1.0000000	0.0791398	0.0106092	0.0084817	0.0177326	0.5385093	0.9993758	0.5020997	0.0424171	0.7906605	0.8248343	0.6182146	0.0792098	0.3345414	0.6736147	0.9228793
50	1.0000000	0.0808641	0.1339767	0.0084818	0.0155403	0.5386847	0.9806489	0.5021618	0.0424087	0.7906612	0.8281755	0.7591866	0.0791080	0.4321103	0.7742946	0.9196483
100	1.0000000	0.1071716	0.2454276	0.0084864	0.0129179	0.5395221	0.9623518	0.5025891	0.0423982	0.7906549	0.8445752	0.8960117	0.0786395	0.5234620	0.8468357	0.9042709
150	1.0000000	0.1604833	0.2939273	0.0085538	0.0113309	0.5408088	0.9536388	0.5032251	0.0423735	0.7906333	0.8653678	0.9607962	0.0779111	0.5679349	0.8732654	0.8854681
200	1.0000000	0.2098390	0.3113384	0.0089536	0.0105261	0.5420167	0.9502104	0.5037557	0.0423327	0.7906017	0.8819854	0.9862108	0.0772156	0.5862984	0.8824903	0.8712863
250	1.0000000	0.2422237	0.3170492	0.0100634	0.0101462	0.5429015	0.9489792	0.5040688	0.0422850	0.7905709	0.8927233	0.9953469	0.0766958	0.5933895	0.8861862	0.8627397
300	1.0000000	0.2599304	0.3188345	0.0118063	0.0099707	0.5434624	0.9485611	0.5042043	0.0422408	0.7905474	0.8988757	0.9984717	0.0763589	0.5960938	0.8879421	0.8581938
350	1.0000000	0.2685916	0.3193895	0.0136629	0.0098883	0.5437871	0.9484248	0.5042389	0.0422058	0.7905321	0.9021398	0.9995071	0.0761593	0.5971582	0.8888623	0.8559549
400	1.0000000	0.2725277	0.3195778	0.0151883	0.0098478	0.5439645	0.9483819	0.5042311	0.0421811	0.7905234	0.9037820	0.9998429	0.0760477	0.5976044	0.8893566	0.8549052
450	1.0000000	0.2742319	0.3196584	0.0162390	0.0098267	0.5440583	0.9483689	0.5042125	0.0421649	0.7905189	0.9045771	0.9999502	0.0759874	0.5978053	0.8896195	0.8544279
500	1.0000000	0.2749506	0.3197033	0.0168795	0.0098151	0.5441071	0.9483652	0.5041957	0.0421549	0.7905168	0.9049512	0.9999840	0.0759555	0.5979012	0.8897566	0.8542147
550	1.0000000	0.2650758	0.1963969	0.0171765	0.0119692	0.5440080	0.9670941	0.5041076	0.0421493	0.7905161	0.9037621	0.8589870	0.0760006	0.5034782	0.7961951	0.8563176
600	1.0000000	0.2115109	0.0849878	0.0161889	0.0145601	0.5432479	0.9853973	0.5036493	0.0421505	0.7905193	0.8943672	0.7221337	0.0763942	0.4177644	0.7281549	0.8681847
650	1.0000000	0.1506994	0.0364699	0.0136147	0.0161288	0.5420162	0.9941143	0.5029905	0.0421674	0.7905336	0.8772083	0.6573361	0.0770672	0.3741861	0.7016042	0.8850089
700	1.0000000	0.1122039	0.0189957	0.0112456	0.0169254	0.5408282	0.9975425	0.5024529	0.0422019	0.7905593	0.8591641	0.6319198	0.0777481	0.3540713	0.6900734	0.8995464
