"Time"	G0	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15
550	0.5820333	0.1434062	0.0059948	0.0050988	0.0295729	0.4289808	0.7725452	0.3876584	0.0509730	0.3484876	0.5555479	0.3748477	0.0886290	0.3801081	0.5825559	0.2077173
600	0.6884153	0.1438401	0.0046092	0.0102835	0.0234379	0.3849896	0.5886229	0.3636197	0.0338853	0.5322959	0.6118506	0.4363298	0.0661904	0.3907375	0.5140168	0.4452054
650	0.4986379	0.0989148	0.0051599	0.0100652	0.0304439	0.3818588	0.7150593	0.3187683	0.0307428	0.4683711	0.4558314	0.5535124	0.0761621	0.2895500	0.5988850	0.5687316
700	0.7503054	0.1129666	0.0130041	0.0460025	0.0212762	0.4539818	0.7022284	0.3204421	0.0266376	0.5055761	0.7273575	0.6453670	0.0836212	0.3637439	0.4749384	0.8126437
750	0.5966490	0.0668161	0.0045595	0.0095689	0.0374549	0.4071431	0.7539748	0.3085906	0.0537039	0.4888268	0.6233980	0.4618345	0.0755703	0.2464538	0.5393093	0.8841589
800	0.6214509	0.0828053	0.0065663	0.0224902	0.0281824	0.4301819	0.5579743	0.2612342	0.0359689	0.5251145	0.4550669	0.4776290	0.0452473	0.1952983	0.4197909	0.7509249
850	0.6759791	0.1393531	0.0092081	0.0011883	0.0286419	0.3853927	0.6503491	0.3286872	0.0283965	0.5585870	0.4975201	0.5025366	0.0531153	0.2421911	0.4705303	0.7554810
900	0.6724442	0.0650125	0.0202997	0.0056693	0.0154012	0.3490452	0.7652596	0.3119477	0.0452011	0.4913770	0.7735501	0.4791120	0.0913289	0.2176578	0.5136118	0.6206331
950	0.7080532	0.0524002	0.0100660	0.0052639	0.0102687	0.3566221	0.7893587	0.2780737	0.0414863	0.6773446	0.5896335	0.4785512	0.0804274	0.2212610	0.4755272	0.5584691
1000	0.7855950	0.0725939	0.0051525	0.0138618	0.0296769	0.3465727	0.6778744	0.3594650	0.0702559	0.6361225	0.6501049	0.4332407	0.0690971	0.2782031	0.5731154	0.5326501

0	1.0000389	0.0645528	0.0120236	0.0049258	0.0106990	0.3654498	0.7608458	0.2927054	0.0411753	0.6068201	0.7520748	0.4914199	0.0766081	0.2366248	0.5035122	0.6307498
50	0.6538943	0.1079349	0.0292352	0.2034878	0.0202514	0.3384358	0.7473668	0.3310585	0.0317141	0.7000822	0.5250106	0.4726709	0.0916655	0.2072514	0.3684061	0.7515922
100	0.7452981	0.0417325	0.1109181	0.5320549	0.0260168	0.4549691	0.8098217	0.2223655	0.0219213	0.5288997	0.5687327	0.4703473	0.0552105	0.1850155	0.3369652	0.7766539
150	1.0295702	0.0675036	0.2787897	0.4757273	0.0806532	0.4437562	0.7465948	0.1559094	0.0276452	0.5695627	0.5429796	0.4324663	0.0720932	0.1722805	0.3232147	0.7225148
200	0.7131853	0.1697842	0.3330128	0.4904042	0.0533370	0.3607748	0.6088713	0.0986322	0.0262210	0.5892849	0.5391173	0.3342946	0.0951087	0.1571744	0.3925738	0.7226807
250	0.6470051	0.1270173	0.3001163	0.5465750	0.0327745	0.3799909	0.6756594	0.0789249	0.0480621	0.7149468	0.6725968	0.4065833	0.0473584	0.1361158	0.3888530	0.6332431
300	0.6171894	0.2744753	0.2748204	0.5633772	0.0372696	0.4457451	0.6708080	0.0568445	0.0480134	0.6264436	0.5797670	0.4863524	0.0580818	0.2154583	0.3650247	0.7772661
350	0.7231740	0.2978811	0.2785163	0.6998517	0.0755810	0.4076309	0.6595029	0.0566358	0.0162841	0.5858702	0.4585124	0.4202489	0.0743528	0.1257927	0.3951000	0.8326879
400	0.8421154	0.2701256	0.2975052	0.7192673	0.0404089	0.3525605	0.5774747	0.0678855	0.0249434	0.5223676	0.5631035	0.3748474	0.0583307	0.1924807	0.3776680	0.6376285
450	0.6620871	0.2595636	0.2362678	0.6266223	0.0282321	0.3682576	0.5641385	0.0890132	0.0211868	0.5288996	0.5229926	0.5455496	0.0897986	0.1247379	0.3253482	0.6197868
500	0.6702452	0.2965398	0.2331898	0.6657841	0.0145285	0.4130716	0.5671659	0.0738978	0.0215122	0.5578641	0.6100782	0.4379248	0.0764681	0.1493987	0.2987609	0.7225217
550	0.7006355	0.2147120	0.3312649	0.5076985	0.0132087	0.4190675	0.5928162	0.1690648	0.0210283	0.6598765	0.6031943	0.3736104	0.0824372	0.1386561	0.3628959	0.7791317
600	0.7539788	0.2209851	0.2523996	0.2382545	0.0314252	0.3679805	0.6924831	0.2138024	0.0474260	0.6402239	0.6788297	0.5217657	0.0703802	0.1665553	0.4309161	0.7705884
650	0.5791342	0.2072158	0.1911306	0.2006607	0.0163639	0.4326080	0.6807174	0.2252061	0.0424274	0.5822681	0.6715390	0.3664542	0.1098207	0.1932433	0.4515803	0.7570333
700	0.7837736	0.1888719	0.2432619	0.0404666	0.0216677	0.4441939	0.6478853	0.4260066	0.0372986	0.5259125	0.6016163	0.3897030	0.0612044	0.1861502	0.4222549	0.5410144
750	0.8246657	0.1466549	0.1088137	0.0320218	0.0120745	0.3413657	0.7457332	0.4066889	0.0200445	0.6024374	0.5749958	0.3694022	0.0388411	0.2131838	0.4878046	0.6990694
800	0.7104901	0.0895737	0.0406052	0.0299165	0.0482488	0.3685149	0.7297017	0.3063471	0.0544129	0.4482088	0.6286035	0.4522351	0.0978899	0.3351025	0.5236679	0.6260569
850	0.5712384	0.0738605	0.0262517	0.0201803	0.0139510	0.4040395	0.8610330	0.3232971	0.0569485	0.7173850	0.6120642	0.3467417	0.0704847	0.2210666	0.4508718	0.7453541
900	0.7516172	0.0451573	0.0037191	0.0118646	0.0240327	0.5430788	0.7522328	0.3767198	0.0323709	0.7497643	0.6591906	0.4814620	0.0784995	0.1606582	0.4001586	0.7219233
950	0.6427094	0.0824592	0.0095823	0.0122556	0.0380147	0.4975456	0.5473721	0.3265027	0.0344439	0.5430520	0.6775283	0.4229992	0.1027761	0.2251118	0.3851898	0.7361658
1000	0.7798450	0.1037967	0.0299319	0.0200376	0.0148021	0.4056510	0.6748189	0.3149861	0.0360285	0.4949318	0.5602029	0.4729835	0.0455752	0.2117946	0.5563534	0.6180721

0	1.0664885	0.0687906	0.0190392	0.0033652	0.0059430	0.4120841	0.6797719	0.2860369	0.0281259	0.5319151	0.6513743	0.4493530	0.0600669	0.2571929	0.5804673	0.6481013
50	0.6024741	0.0489120	0.0478543	0.2539875	0.0151997	0.2895375	0.7370116	0.2357174	0.0300302	0.5772214	0.5481319	0.5186772	0.1162807	0.3667316	0.4976552	0.7264250
100	0.6802766	0.1676279	0.0816486	0.2862187	0.0162173	0.3285417	0.7490591	0.1151911	0.0658359	0.5402413	0.4804586	0.4932639	0.2263480	0.5348503	0.4384512	0.7272415
150	0.6234140	0.1835744	0.1998823	0.4372291	0.0222551	0.3010055	0.8112950	0.0599789	0.0943781	0.5517507	0.6753495	0.6058737	0.2974403	0.4827490	0.4015424	0.6064786
200	0.7203904	0.2188830	0.2639039	0.5431712	0.0356652	0.3350218	0.8084722	0.0604312	0.0752093	0.6748747	0.5474590	0.5093469	0.3305749	0.6248101	0.4247909	0.5071423
250	0.7184437	0.2389992	0.3540033	0.5552815	0.0381632	0.1834309	0.6619253	0.0860430	0.0905182	0.6391761	0.5369463	0.5459177	0.3233319	0.5227270	0.4149531	0.3830131
300	0.7141854	0.2947109	0.2763585	0.7511284	0.0394228	0.2115582	0.7681745	0.0868778	0.1111414	0.6463538	0.5418581	0.5813265	0.4100987	0.5071781	0.4420546	0.3491320
350	0.8402628	0.2254214	0.3474642	0.6272637	0.0455556	0.1992587	0.5808508	0.0787409	0.1220233	0.5127344	0.4937715	0.5426097	0.4520007	0.6255220	0.3378845	0.3283671
400	0.7395094	0.3095338	0.3071465	0.5142416	0.0570494	0.1498970	0.6753279	0.0663281	0.1287391	0.6340741	0.7004227	0.4413595	0.4391600	0.4410401	0.3988957	0.3210778
450	0.7322841	0.3314643	0.3855190	0.5795804	0.0580476	0.1657174	0.7515669	0.0610801	0.1182642	0.6526270	0.6584908	0.5585353	0.5013034	0.3739982	0.4384234	0.3082965
500	0.7840100	0.2506575	0.2806638	0.5028313	0.0754761	0.1917669	0.5705005	0.0475745	0.1851615	0.4925148	0.6529863	0.4761668	0.3544405	0.5168249	0.4070218	0.3206396
550	0.8899315	0.2254991	0.2900292	0.4773091	0.0547670	0.2555435	0.7321992	0.1940618	0.1591658	0.6723025	0.6639538	0.4778352	0.2644914	0.3704363	0.3176302	0.2759375
600	0.6359217	0.2722016	0.2898022	0.1585743	0.1017016	0.3504563	0.6395665	0.3358353	0.1449789	0.4826429	0.6546848	0.4170204	0.2132521	0.2609029	0.3598007	0.4033179
650	0.7453931	0.2163520	0.1960837	0.0958730	0.0938654	0.3226545	0.6887235	0.3672175	0.1207575	0.6137251	0.6767702	0.5071491	0.1180990	0.2051463	0.4968881	0.4616716
700	0.8222455	0.1953923	0.1088940	0.0470630	0.0521497	0.3843297	0.5956909	0.3973170	0.0902243	0.4503309	0.6432645	0.5040197	0.1797486	0.2318054	0.3563244	0.5685867
750	0.7809462	0.1480048	0.0318829	0.0130944	0.0485840	0.4767602	0.6262444	0.3694050	0.1031704	0.5438109	0.6963606	0.4470554	0.1030954	0.2462132	0.4483988	0.6733799
800	0.6835334	0.1249781	0.0153635	0.0114559	0.0485185	0.4629569	0.7126197	0.3043124	0.0343770	0.4667293	0.6245204	0.3540700	0.0537948	0.2022931	0.4336815	0.6514917
850	0.5889900	0.1304806	0.0050757	0.0123998	0.0537360	0.4896543	0.7698440	0.2777178	0.0914311	0.4637838	0.6690934	0.4458035	0.0838749	0.2829137	0.4163716	0.6877021
900	0.7944198	0.0824279	0.0067775	0.0077860	0.0480993	0.4495776	0.6595716	0.4227646	0.0944523	0.5369308	0.6430660	0.4213644	0.0702973	0.2327743	0.4859489	0.7129660
950	0.7521615	0.0540644	0.0062360	0.0163325	0.0055961	0.4208034	0.5908501	0.3294052	0.0236379	0.4927583	0.5569903	0.4322130	0.0852043	0.2284854	0.5324154	0.8034187
1000	0.8461577	0.0528064	0.0083072	0.0037155	0.0089583	0.4319075	0.7161014	0.3147734	0.0348503	0.5263440	0.5992845	0.4083972	0.0703984	0.1986074	0.5190058	0.7096050

0	0.8561405	0.0392181	0.0056526	0.0079347	0.0142101	0.3393024	0.7976697	0.3741080	0.0435806	0.6282174	0.6233342	0.5667385	0.0639220	0.2412978	0.5050743	0.6263611
50	0.6432218	0.0707907	0.1294516	0.1673199	0.0287958	0.3144698	0.9054102	0.2800499	0.0794349	0.4901369	0.4229505	0.5845616	0.0799213	0.2807756	0.5557750	0.6260450
100	0.8082880	0.2077702	0.3829858	0.5596691	0.0404955	0.2524059	0.9209765	0.3519840	0.0606532	0.5642522	0.5320044	0.6140383	0.0646494	0.2225472	0.4844438	0.6689450
150	0.7959930	0.2594982	0.4645044	0.5835537	0.0300732	0.2696762	0.7583420	0.3835453	0.0323967	0.5279959	0.6935330	0.7202852	0.0412959	0.2473829	0.4435775	0.7131367
200	0.7708844	0.4439069	0.5987988	0.5108749	0.0160494	0.3236064	0.7692634	0.4542779	0.0383295	0.5467719	0.7980962	0.6569740	0.0367805	0.1988863	0.4545836	0.6741346
250	0.7134419	0.3507281	0.4829726	0.7494396	0.0110372	0.1682091	0.8571925	0.2838450	0.0156920	0.6565541	0.6791024	0.8169483	0.1079921	0.2219703	0.4222389	0.7450239
300	0.7812931	0.4868754	0.5537279	0.5658521	0.0200749	0.2410003	0.9347582	0.4299687	0.0793339	0.6157770	0.6904058	0.6394720	0.0677993	0.2477747	0.4434426	0.5927341
350	0.6932633	0.3277397	0.5770803	0.7688222	0.0206157	0.2031971	0.9038141	0.4338784	0.0577963	0.5334885	0.5720860	0.7410293	0.0662659	0.2625315	0.4281181	0.7181132
400	0.7099408	0.4169795	0.5873971	0.7159818	0.0193943	0.1818205	0.7232709	0.3596680	0.0388236	0.5254118	0.6473803	0.8245093	0.0701851	0.2867329	0.3843749	0.6302457
450	0.8115440	0.4841961	0.5120917	0.6775748	0.0210283	0.1579685	0.7494564	0.4502290	0.0260952	0.6184872	0.6562476	0.6364818	0.0539937	0.2353064	0.5912197	0.6833869
500	0.6807602	0.5348226	0.4894562	0.6421697	0.0116144	0.1607354	0.7887445	0.3702645	0.0476898	0.5730925	0.6327550	0.7298098	0.0441528	0.1855879	0.5102085	0.5569713
550	0.6522449	0.4985493	0.4974573	0.4917485	0.0076962	0.2059795	0.6922018	0.4669486	0.0272251	0.5071841	0.6879718	0.5956522	0.1006750	0.2184921	0.5598614	0.7294595
600	0.7866333	0.3510767	0.2914786	0.4080828	0.0057696	0.3469627	0.6398367	0.3697835	0.0126959	0.5234145	0.5825445	0.6240913	0.0695250	0.1999438	0.4894868	0.7584648
650	0.7762739	0.3144442	0.2411459	0.2812523	0.0008218	0.3284109	0.8096734	0.3755714	0.0299912	0.5624101	0.6686927	0.5144378	0.0682605	0.3157246	0.5848075	0.7628625
700	0.7559182	0.3375525	0.2768750	0.1620849	0.0140901	0.3495715	0.7489082	0.3221808	0.0305126	0.6214871	0.6525694	0.4401721	0.0557755	0.3508713	0.5072259	0.8392854
750	0.5693995	0.2325836	0.1641419	0.0565136	0.0115824	0.5574339	0.6714672	0.3981530	0.0706072	0.5558712	0.8113750	0.4237392	0.0927770	0.3766676	0.4796449	0.7585072
800	0.7898026	0.1843071	0.1354846	0.0321869	0.0210205	0.4067557	0.8613193	0.3210211	0.0377714	0.4106063	0.9047126	0.4389114	0.1178514	0.1977826	0.4935285	0.6595172
850	0.7325586	0.1060287	0.0138282	0.0122590	0.0373372	0.4337833	0.7166159	0.4056789	0.0300896	0.4980850	0.5924168	0.5123242	0.0460926	0.2855416	0.5135422	0.6823463
900	0.8415247	0.1235321	0.0218175	0.0244264	0.0202951	0.3495421	0.6546668	0.3448664	0.0250599	0.5917302	0.6345911	0.4674494	0.0642039	0.2365287	0.5367786	0.7191951
950	0.5958578	0.0879354	0.0095519	0.0138653	0.0384869	0.4329265	0.7698362	0.3613158	0.0588570	0.5250769	0.6774526	0.5523410	0.0537719	0.1822328	0.4728114	0.6459407
1000	0.6385422	0.0435560	0.0030979	0.0092952	0.0229776	0.4767715	0.6503905	0.4600008	0.0479583	0.5338727	0.7347560	0.5690909	0.0473650	0.3380540	0.5104643	0.8126185

0	0.8616377	0.0667423	0.0076166	0.0038525	0.0118679	0.4212863	0.7126044	0.4084560	0.0384090	0.5882894	0.6730709	0.5177337	0.0611073	0.2176369	0.4641019	0.6219677
50	0.6193798	0.0313301	0.2465636	0.1587830	0.1498453	0.4711710	0.6456941	0.3113561	0.2880293	0.5711251	0.6500042	0.4253649	0.0501259	0.2979879	0.5145425	0.6451565
100	0.8234423	0.1162958	0.4488754	0.3799087	0.3078493	0.3822157	0.6155922	0.3661643	0.5776949	0.5817536	0.7498805	0.4830058	0.1793495	0.2264812	0.4866657	0.6398578
150	0.8497077	0.1829040	0.6580973	0.3400378	0.4785112	0.2565361	0.8589994	0.2739903	0.6278727	0.4275818	0.8061116	0.6784851	0.1314638	0.2614112	0.4692896	0.6210330
200	0.6230181	0.3147077	0.6968596	0.5695837	0.5819494	0.1565562	0.7015187	0.2726921	0.5520545	0.4049865	0.8369263	0.7354222	0.1266610	0.1858598	0.3548229	0.6324222
250	0.7554538	0.3580992	0.5962566	0.4834473	0.5498657	0.1671064	0.7633654	0.3624603	0.6903855	0.3418037	0.7874336	0.6788084	0.1947569	0.1860654	0.4071998	0.5851289
300	0.7514509	0.3602013	0.5277594	0.5883915	0.4836604	0.1480712	0.7607924	0.3444280	0.7010506	0.2958925	0.6534318	0.6850109	0.1593593	0.1798516	0.3541219	0.6345810
350	0.6344684	0.3503069	0.7012882	0.4110919	0.6857424	0.1816118	0.7695860	0.3882679	0.6128431	0.2353319	0.6575398	0.6684132	0.1939928	0.2007125	0.3649225	0.5049769
400	0.7370116	0.3765306	0.8305812	0.5025722	0.5900721	0.1826142	0.7076358	0.4202437	0.6065994	0.3043570	0.6096257	0.5679878	0.1104600	0.2091825	0.4624153	0.5800011
450	0.7358861	0.3574119	0.6295026	0.4926379	0.6539116	0.1946329	0.7901409	0.5164598	0.6289791	0.2765810	0.5559388	0.5214874	0.1872097	0.1701352	0.3809460	0.5565216
500	0.6987534	0.3517865	0.7384773	0.5207951	0.6486241	0.1161123	0.6673539	0.3872949	0.7627925	0.2364677	0.6996238	0.6942902	0.1685423	0.2439790	0.5001606	0.6370607
550	0.8421361	0.2898235	0.4725493	0.3341650	0.4216586	0.1631944	0.7424407	0.4750691	0.4993793	0.2951236	0.5195655	0.5698878	0.1157510	0.2000803	0.4876329	0.5841956
600	0.5723275	0.2961029	0.4862041	0.1938276	0.2960974	0.1917604	0.6775737	0.4534244	0.2602295	0.3221363	0.4205158	0.5548377	0.1759004	0.2046467	0.4139159	0.5754990
650	0.6391873	0.2659359	0.2761918	0.1390408	0.2146024	0.2816472	0.7385613	0.5080646	0.1634129	0.3435560	0.5649680	0.5729171	0.1981386	0.1645291	0.3621387	0.5700592
700	0.7173097	0.4463118	0.1678468	0.1730290	0.1268919	0.2453892	0.7310199	0.5298319	0.1015121	0.4582668	0.4831749	0.4011753	0.1557557	0.1409104	0.3828348	0.4875199
750	0.7541288	0.2270017	0.0734704	0.0475929	0.1085085	0.2421076	0.6346645	0.5648875	0.0533056	0.5024501	0.6674982	0.4287505	0.1737446	0.1542537	0.4258321	0.6242941
800	0.8132989	0.1657461	0.0857532	0.0342868	0.0398288	0.3369973	0.6505830	0.5252178	0.0433443	0.5226947	0.6201733	0.4114512	0.1701488	0.1823788	0.3550132	0.5646689
850	0.7789287	0.1322013	0.0200786	0.0221138	0.0282870	0.3888074	0.7245755	0.3429817	0.0622751	0.4760865	0.6114876	0.5324677	0.0757607	0.2775831	0.4763800	0.5746420
900	0.6606707	0.0821858	0.0348698	0.0118904	0.0248776	0.3336724	0.7687978	0.3510523	0.0544001	0.5696125	0.7391262	0.4185859	0.0779299	0.2118331	0.4634269	0.5721970
950	0.8083310	0.0319584	0.0151256	0.0035412	0.0094688	0.3333660	0.6851531	0.4695575	0.0186591	0.6079569	0.7329513	0.3839078	0.0455744	0.1774349	0.4056237	0.6243841
1000	0.7892569	0.0323215	0.0153115	0.0011136	0.0053013	0.4004774	0.7055227	0.3249743	0.0233346	0.6267426	0.6666808	0.4282973	0.0674547	0.2526335	0.4859095	0.7226391

0	0.9596484	0.0698791	0.0059442	0.0167170	0.0117558	0.3692427	0.8394643	0.3365974	0.0264002	0.5728988	0.6424194	0.4119250	0.0452951	0.2522315	0.5031906	0.6690959
50	0.6702048	0.0775393	0.0004608	0.0182790	0.0323828	0.3757782	0.7266285	0.2524167	0.2005186	0.6247150	0.4915884	0.4671017	0.0772027	0.2724218	0.6551182	0.6335199
100	0.5902721	0.0615794	0.0061926	0.0137464	0.0606762	0.3836473	0.7346835	0.1619955	0.3643689	0.6466126	0.6802920	0.5015596	0.0577128	0.1372383	0.3993209	0.6423207
150	0.4253134	0.1445266	0.0081597	0.0028281	0.0945376	0.2372493	0.6395634	0.1055523	0.3211870	0.6033977	0.5839978	0.5763306	0.0816632	0.1034841	0.4543325	0.7796879
200	0.4294893	0.0952885	0.0106983	0.0017208	0.1427900	0.1933995	0.6283219	0.1399587	0.3090539	0.5775058	0.6164123	0.5141370	0.1736491	0.0818588	0.6088440	0.7303068
250	0.4312289	0.0798233	0.0183593	0.0096125	0.1423195	0.1895362	0.6417227	0.0945135	0.4331751	0.5921990	0.6259222	0.6495702	0.1814442	0.1391993	0.4863790	0.6774550
300	0.4728015	0.0831330	0.0234627	0.0017374	0.1195131	0.1693213	0.5930998	0.1072902	0.4278794	0.6177347	0.5779288	0.5143920	0.1001971	0.0725819	0.5037250	0.7481768
350	0.4192917	0.0935910	0.0214306	0.0064154	0.1883565	0.2237815	0.5373705	0.1027176	0.4609827	0.6097381	0.6338460	0.5991431	0.0949570	0.1242898	0.4306137	0.6949585
400	0.4463281	0.1206604	0.0128782	0.0010196	0.1872491	0.1714191	0.5162121	0.1187877	0.4581767	0.5863251	0.5546829	0.4730645	0.1515794	0.0621074	0.3907416	0.7057313
450	0.4412582	0.0566742	0.0174574	0.0058415	0.1784729	0.2113282	0.4976746	0.1197832	0.3867925	0.6132401	0.5378530	0.6890480	0.1313554	0.0562060	0.2768747	0.6381194
500	0.4445352	0.0915206	0.0080523	0.0085418	0.1583180	0.2289896	0.6291717	0.0532948	0.2834849	0.5462849	0.6515231	0.5160978	0.1264612	0.0343476	0.3601310	0.7310026
550	0.5412328	0.0810670	0.0118877	0.0091198	0.1730367	0.2582972	0.5036227	0.1510387	0.3114744	0.5791796	0.4715163	0.5180217	0.2379855	0.1182204	0.2796792	0.5394920
600	0.7054004	0.1267961	0.0055035	0.0063133	0.1970040	0.3603007	0.7186526	0.2724696	0.2350514	0.3796084	0.5644175	0.5684126	0.2095976	0.1317147	0.3448069	0.5526585
650	0.7009649	0.0619272	0.0078384	0.0011804	0.1384151	0.2781057	0.7081061	0.2677837	0.1109327	0.5382063	0.6449324	0.4152755	0.1330031	0.2399407	0.3604425	0.6191246
700	0.6124542	0.0452552	0.0145285	0.0021426	0.1125569	0.2841785	0.6946423	0.3111153	0.0978207	0.6441990	0.6541400	0.4477311	0.0970348	0.1422637	0.4195966	0.5649765
750	0.6112620	0.0596058	0.0189616	0.0257650	0.0681853	0.4004951	0.6726077	0.4553277	0.0360371	0.5218448	0.6098204	0.4637049	0.0877792	0.2000279	0.4776985	0.6018592
800	0.7361230	0.0500481	0.0015487	0.0092544	0.0404060	0.3566301	0.7866515	0.3958840	0.0386134	0.6588017	0.6268585	0.5592796	0.1321281	0.1959514	0.4080594	0.5680125
850	0.8019619	0.1265310	0.0042544	0.0280660	0.0290384	0.4089714	0.6402266	0.4624126	0.1234968	0.5716084	0.7793511	0.5524811	0.1282564	0.2104325	0.4434028	0.8152632
900	0.7923981	0.0584496	0.0081608	0.0190137	0.0284669	0.4012305	0.6972122	0.3972991	0.0985143	0.6044914	0.6147637	0.4395285	0.1442072	0.3765303	0.4158727	0.5000925
950	0.6049344	0.0386589	0.0169316	0.0077154	0.0208099	0.4328104	0.6718056	0.3448663	0.0471222	0.6030634	0.4832681	0.4558819	0.0642293	0.1728241	0.4476662	0.5969856
1000	0.7640316	0.0806438	0.0193268	0.0089902	0.0155581	0.3972078	0.7224499	0.3056520	0.0579294	0.5210080	0.5578041	0.5925678	0.0601359	0.3387803	0.4424531	0.6302617

0	0.9027122	0.0640806	0.0122181	0.0152379	0.0193025	0.3623409	0.6051823	0.3284391	0.0342325	0.6731671	0.6306017	0.6162893	0.0716757	0.2834009	0.5151308	0.5528737
50	0.7481853	0.0380508	0.1119083	0.0127157	0.0127699	0.4041108	0.8078800	0.4248758	0.0128691	0.6790854	0.5570114	0.5719386	0.0610663	0.4153964	0.6097198	0.6974561
100	0.6477945	0.0692173	0.2077226	0.0088629	0.0066234	0.3816593	0.6344897	0.4751262	0.0267078	0.5405374	0.6286284	0.6301739	0.0642657	0.5065263	0.5731721	0.6776414
150	0.8490010	0.0474470	0.1994167	0.0066345	0.0053930	0.4317398	0.7280779	0.4414782	0.0142144	0.6287544	0.7454413	0.7380828	0.1218385	0.4654164	0.5867439	0.7339649
200	0.6244503	0.0954870	0.1798109	0.0033302	0.0073840	0.3150606	0.7391587	0.4263809	0.0290602	0.5708704	0.6051114	0.6248886	0.0483449	0.4961034	0.5418350	0.5591579
250	0.5735982	0.1254830	0.1908418	0.0074897	0.0074091	0.4922596	0.5681872	0.6017774	0.0155373	0.9112405	0.6691208	0.6303305	0.0687097	0.4317544	0.6025724	0.5706877
300	0.8076350	0.1573651	0.2293415	0.0171051	0.0031796	0.4046744	0.6358100	0.4102868	0.0096291	0.6259714	0.9120563	0.7997371	0.0835534	0.4316331	0.8043563	0.6065194
350	0.6819752	0.1070229	0.2101196	0.0126481	0.0026788	0.4308805	0.7046107	0.5167530	0.0446228	0.4956187	0.6782391	0.7615308	0.0837109	0.4912785	0.6375730	0.5945248
400	0.7702908	0.1209328	0.1848358	0.0057112	0.0029105	0.4212041	0.7756208	0.4089379	0.0232227	0.5167324	0.8575126	0.8396911	0.0885805	0.4341602	0.6201586	0.5519996
450	0.8164233	0.1492998	0.3118063	0.0076318	0.0188170	0.3818194	0.7282792	0.3384745	0.0102411	0.4737677	0.6697898	0.8448582	0.0305675	0.4001411	0.5609795	0.6594204
500	0.6884353	0.1671614	0.3167578	0.0217376	0.0051586	0.4127712	0.7441734	0.2974638	0.0375697	0.6223778	0.7731147	0.8177921	0.0424474	0.4634985	0.6867122	0.6678849
550	0.6133741	0.2677248	0.1481726	0.0115842	0.0109271	0.3836868	0.6894044	0.2928678	0.0480102	0.6143367	0.7337301	0.5378749	0.0528717	0.3453706	0.4243942	0.6451114
600	0.8440959	0.2457804	0.0830112	0.0246404	0.0114919	0.3847886	0.5253510	0.4103548	0.0676463	0.5880449	0.7170894	0.6226671	0.0437083	0.2392140	0.5556614	0.7389277
650	0.6901524	0.1140010	0.0323089	0.0212911	0.0007246	0.4382406	0.7099677	0.3812701	0.0488513	0.5643182	0.6901872	0.5430859	0.0395298	0.2339710	0.4828966	0.6314123
700	0.6967044	0.0615644	0.0225941	0.0194028	0.0155625	0.3798713	0.6359629	0.3411014	0.0397139	0.6274548	0.6028467	0.4895893	0.0499023	0.2095818	0.5327797	0.8331168
