"Time"	G0	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15
300	0.9934388	0.3617991	0.4538662	0.7552788	0.0250817	0.5368356	0.8779006	0.0913356	0.0349799	0.7778059	0.7546588	0.5602338	0.0818410	0.2437278	0.5213494	1.0229485
350	1.0234683	0.2991380	0.4650934	0.8015758	0.0142889	0.5522012	0.8820920	0.0971568	0.0283786	0.7701017	0.8089422	0.5938077	0.0830718	0.2683195	0.4471317	0.9966105
400	1.0670645	0.3693195	0.4274969	0.8250702	0.0167308	0.5149938	0.9265607	0.0973617	0.0291524	0.8138062	0.8078492	0.6407254	0.1049669	0.2208577	0.4598084	0.9171108
450	1.0253600	0.3367685	0.4429868	0.7733565	0.0153053	0.5350001	0.9560347	0.0812440	0.0474471	0.8066935	0.8809591	0.6454498	0.1033048	0.1844753	0.4785080	1.0034808
500	0.9970204	0.3345501	0.3939671	0.7651222	0.0260733	0.5414893	0.9460657	0.1200371	0.0498872	0.8385023	0.8662732	0.6454296	0.1047032	0.1939000	0.4816513	1.0230524
550	0.9593408	0.3506478	0.3863567	0.3331618	0.0263267	0.5150413	0.9194856	0.3492615	0.0615651	0.8212234	0.8423711	0.5934848	0.1053975	0.2099389	0.5737964	0.9697250
600	0.9842681	0.2844008	0.3941413	0.1615519	0.0184305	0.5324678	0.9613641	0.4171315	0.0545167	0.7638162	0.8083703	0.5650475	0.0824286	0.2586619	0.5568561	0.9294117
650	0.9668319	0.3175368	0.3054935	0.1105563	0.0202329	0.5052168	0.9188218	0.4378881	0.0377920	0.7160947	0.8856268	0.5281723	0.0971633	0.2491434	0.6165609	0.9680385
700	0.9231334	0.3018689	0.1390362	0.0513063	0.0193951	0.5388836	1.0249510	0.4481268	0.0364017	0.8034834	0.7717885	0.5465649	0.0832605	0.2904739	0.6365860	0.8130168
750	0.9850150	0.2147683	0.0420499	0.0385373	0.0304633	0.6069460	1.0552785	0.4267645	0.0471992	0.7505126	0.8139755	0.6030746	0.0995233	0.3160110	0.6633801	0.8979997
800	1.0405656	0.1144380	0.0348535	0.0216984	0.0252117	0.5093685	1.0108779	0.4452991	0.0427634	0.7549408	0.8132730	0.5943367	0.0873918	0.3434772	0.6513029	0.9341465
850	1.0016963	0.1111274	0.0114175	0.0060867	0.0232890	0.5549656	1.0746520	0.5245578	0.0503970	0.7418645	0.7603492	0.5688186	0.0658579	0.3110562	0.5913772	0.8899095
900	1.0112569	0.0682365	0.0080568	0.0118602	0.0281622	0.5610179	0.9923240	0.5504614	0.0486479	0.7605881	0.7922890	0.5882195	0.0849702	0.2916627	0.5954841	0.9271642
950	0.9920898	0.0740951	0.0064664	0.0125419	0.0313843	0.5494707	0.9122418	0.5390628	0.0451418	0.7466443	0.8385756	0.5324399	0.0685555	0.2854217	0.6258420	0.9149526
1000	1.0477024	0.0762485	0.0072490	0.0162360	0.0247899	0.5155813	0.9233203	0.5261954	0.0362783	0.7669706	0.8075495	0.6115468	0.0489760	0.2931026	0.6816768	0.9152221

0	1.1139601	0.0657220	0.0088274	0.0162305	0.0283882	0.5259183	0.9186302	0.5006966	0.0617643	0.8213609	0.8892519	0.5988243	0.0676762	0.3224329	0.7544955	0.9371988
50	1.0019150	0.1418510	0.1154116	0.4971596	0.0251085	0.3747154	1.0220758	0.2042631	0.0321178	0.7334891	0.8426709	0.7528313	0.3624026	0.6996297	0.5714911	0.9166476
100	0.8850782	0.1816378	0.3206516	0.6123207	0.0127988	0.3308237	1.0655565	0.1112559	0.0534474	0.7475541	0.7898768	0.7494941	0.4252009	0.7170179	0.4850460	0.7386363
150	0.9402017	0.2861427	0.3621131	0.7142583	0.0237485	0.3659282	0.9708078	0.1074984	0.1106106	0.7519078	0.8522861	0.7193654	0.4680533	0.7064711	0.4771949	0.4900918
200	0.9505878	0.3360332	0.3654636	0.8614008	0.0571670	0.3070449	0.8722261	0.0915228	0.1358870	0.7739130	0.8836667	0.7075188	0.4786210	0.6981539	0.5376389	0.5008964
250	0.9986482	0.3581785	0.4142678	0.8773461	0.0402308	0.2912798	0.8588665	0.0889486	0.1723156	0.7731901	0.8564892	0.6554188	0.4995226	0.7411738	0.5269742	0.4865816
300	0.9520236	0.3763089	0.4268816	0.8747043	0.0776683	0.2778237	0.9213243	0.0807863	0.1997276	0.7622345	0.9107957	0.7131466	0.4711272	0.6225824	0.4839229	0.4565794
350	0.9704035	0.3828585	0.4522387	0.8388473	0.0821115	0.2972577	0.8831709	0.1022781	0.2082734	0.7416560	0.8723490	0.6934968	0.4538997	0.6867181	0.4467548	0.4200839
400	0.9946391	0.4048783	0.4474500	0.7721767	0.0959715	0.2387737	0.9541993	0.0955826	0.2419415	0.8188075	0.8232639	0.7298081	0.4972991	0.6406864	0.4781908	0.4138602
450	0.9796137	0.3820183	0.4337410	0.8344398	0.0992592	0.2622311	0.8135446	0.1076835	0.1973526	0.6896524	0.8480259	0.7204214	0.4953874	0.7136068	0.4787251	0.4485434
500	1.0409083	0.3910402	0.3582933	0.7893671	0.0887952	0.2797973	0.8341722	0.1333577	0.2135105	0.8142220	0.8291853	0.7020920	0.4874248	0.7436097	0.5097955	0.4195136
550	1.0051877	0.3210995	0.3790079	0.3050424	0.1043590	0.4061965	0.9308041	0.4212869	0.1923025	0.8089153	0.8222526	0.6647092	0.2600093	0.3181729	0.4475451	0.4324462
600	0.9613056	0.3608827	0.2984974	0.1036138	0.1138773	0.4645138	0.9569011	0.5273072	0.1502185	0.7278626	0.8372212	0.6881044	0.1816773	0.2047419	0.5263016	0.5892531
650	0.9944728	0.3060963	0.1480767	0.0738579	0.0634271	0.4484400	1.0203248	0.4915940	0.1252438	0.7495291	0.8653677	0.6157068	0.1353497	0.2250823	0.6223698	0.7347207
700	1.0261877	0.2154629	0.0799229	0.0564332	0.0589333	0.5228008	0.8819766	0.5179867	0.1006170	0.6835910	0.9031155	0.5453995	0.1224122	0.2435585	0.5921424	0.9368762
750	1.0009126	0.1228418	0.0291706	0.0214552	0.0509712	0.5319659	0.9057478	0.4398277	0.0636152	0.7472008	0.8929541	0.6334440	0.0943487	0.2256392	0.6588998	0.9488842
800	0.8859119	0.1473119	0.0204522	0.0145369	0.0414442	0.5506525	0.9429443	0.4317492	0.0515050	0.7166696	0.8254363	0.6276968	0.1242976	0.2733407	0.5710498	0.9316012
850	0.9663960	0.0971553	0.0096197	0.0097024	0.0178883	0.5586312	0.9621086	0.4470905	0.0512805	0.7477863	0.8067306	0.5885669	0.1229003	0.3014839	0.6652696	0.8767536
900	0.9906047	0.0950042	0.0192802	0.0093432	0.0317824	0.5115393	0.9318861	0.3859265	0.0572587	0.7507699	0.8359401	0.5752847	0.0878138	0.3093918	0.5854649	0.8766707
950	1.0070414	0.0732561	0.0128190	0.0122481	0.0219303	0.4950687	1.0489394	0.4092741	0.0458312	0.6926121	0.8543445	0.5599044	0.0708116	0.3049581	0.6227030	0.9763186
1000	0.9929661	0.0533282	0.0130686	0.0154339	0.0148846	0.5147680	1.0352291	0.4372525	0.0440436	0.7904129	0.7662154	0.6591808	0.0619205	0.3485280	0.7500375	0.8797972

0	1.1139601	0.0657220	0.0088274	0.0162305	0.0283882	0.5259183	0.9186302	0.5006966	0.0617643	0.8213609	0.8892519	0.5988243	0.0676762	0.3224329	0.7544955	0.9371988
50	1.0459931	0.1849384	0.4529662	0.5997342	0.0368064	0.3507192	1.0015312	0.4317895	0.0406996	0.7317990	0.7942739	0.8508313	0.0884213	0.3288498	0.6091046	0.8920838
100	1.0287925	0.3658389	0.6613411	0.8062504	0.0391649	0.3233310	1.0828223	0.5123934	0.0494186	0.7387748	0.8182009	0.9114644	0.0929995	0.2938927	0.6877457	0.9375108
150	0.9344213	0.4899271	0.7421025	0.8079171	0.0327446	0.3196756	1.0669099	0.5919391	0.0431479	0.8512210	0.9318241	1.0349786	0.0657089	0.2992026	0.6745890	0.9238839
200	0.9627136	0.5583951	0.7776735	0.8370966	0.0093160	0.3000438	1.0435838	0.4987199	0.0365765	0.7489002	0.8582771	1.0704899	0.1097113	0.2904730	0.7468105	0.8736465
250	1.1092910	0.6345166	0.7727817	0.9043658	0.0261209	0.3133149	1.0216382	0.6232667	0.0463949	0.8279115	0.9503536	1.0257586	0.0939967	0.3193759	0.6030325	0.9240534
300	1.0932923	0.5938825	0.7748310	0.8571587	0.0326921	0.2968705	1.0266963	0.5769696	0.0574680	0.8057385	0.8963906	0.9831810	0.0848070	0.3277715	0.6154353	0.9575259
350	0.9378300	0.5793264	0.8372285	0.8570163	0.0063577	0.3167425	1.0482082	0.5176150	0.0437062	0.7892845	0.8883892	0.9225210	0.0659587	0.3457675	0.5935392	0.9273608
400	1.0389077	0.5606658	0.7187338	0.9451424	0.0216505	0.3208291	1.0176529	0.5664088	0.0362304	0.6946275	0.8858120	0.9584163	0.0735980	0.3372349	0.6321228	0.9097706
450	0.9693584	0.5543885	0.7761877	0.8934650	0.0215939	0.2659323	1.0358301	0.5466256	0.0245776	0.7776535	0.9193595	1.0130890	0.0842544	0.2822088	0.6780014	0.9247659
500	1.0393266	0.6447966	0.7205180	0.9246987	0.0215014	0.2701606	1.0283879	0.6135905	0.0392637	0.8491769	0.9081783	1.0520363	0.0909447	0.2981617	0.6689338	0.8502390
550	1.0288537	0.5167290	0.4751485	0.5926358	0.0257134	0.4645405	0.9981070	0.5884923	0.0281566	0.8000973	0.9438675	0.7343376	0.0809006	0.3203615	0.6893357	1.0522994
600	0.9763285	0.4387114	0.3833869	0.3923889	0.0145960	0.5234397	1.0663527	0.5545100	0.0374772	0.7272671	0.8955196	0.6314790	0.0866011	0.3247019	0.6143470	0.9687310
650	1.0240555	0.3838819	0.3642183	0.2559914	0.0117423	0.5389105	1.0521190	0.5406628	0.0522666	0.7685810	0.8977562	0.6150674	0.0705067	0.3202310	0.7139076	0.8611709
700	1.0109711	0.3575993	0.2844822	0.1360021	0.0277391	0.5156710	0.9492699	0.5302285	0.0443278	0.7342742	0.9941021	0.6009450	0.0591865	0.3711199	0.7272997	0.8682870
750	1.0386737	0.2961135	0.1688454	0.0770702	0.0262189	0.5193663	1.0236555	0.5008660	0.0497361	0.7425180	0.7806974	0.6202599	0.1032272	0.3631684	0.6932205	0.8561523
800	0.9824207	0.1789415	0.0766979	0.0478778	0.0272711	0.5226325	0.9611389	0.5004224	0.0422837	0.7316245	0.7985150	0.6528283	0.0871767	0.3393700	0.7039623	0.9820002
850	0.9449838	0.1368524	0.0213175	0.0296493	0.0265910	0.4897005	0.8793649	0.5218815	0.0318946	0.7686049	0.9542607	0.6759696	0.0741167	0.3400879	0.6655282	0.8294520
900	0.9311356	0.0803017	0.0125554	0.0101745	0.0242366	0.5284738	0.9761167	0.4772526	0.0393108	0.7621770	0.8248462	0.6800234	0.1000422	0.3270122	0.6075623	0.9343444
950	0.9982198	0.0760952	0.0038209	0.0104598	0.0194420	0.5740536	1.0750593	0.5274533	0.0452683	0.7792901	0.7434444	0.6493352	0.0951879	0.3596725	0.7262364	0.9697506
1000	0.9601383	0.0732960	0.0098808	0.0062899	0.0180069	0.5025010	1.0545229	0.5492879	0.0512430	0.7749964	0.7792224	0.6154767	0.0777665	0.4163590	0.7312702	0.9988916

0	1.1139601	0.0657220	0.0088274	0.0162305	0.0283882	0.5259183	0.9186302	0.5006966	0.0617643	0.8213609	0.8892519	0.5988243	0.0676762	0.3224329	0.7544955	0.9371988
50	1.0622950	0.1154468	0.6233595	0.4221516	0.3890882	0.5385858	0.9450851	0.4969842	0.6903937	0.6962132	0.9297663	0.7209142	0.1121959	0.3772727	0.6270756	0.8630208
100	1.0086177	0.2634191	0.7640238	0.6393317	0.5680217	0.3594202	0.9478836	0.4931114	0.7834202	0.5157026	0.8718193	0.6766412	0.1743915	0.3571138	0.5300070	0.8345757
150	0.9719670	0.3893257	0.9056829	0.6792639	0.7005409	0.2873632	1.0557865	0.4715321	0.8274558	0.4784995	0.9290055	0.8260614	0.1960639	0.3427810	0.5108552	0.8021530
200	0.9431018	0.4210455	0.9615585	0.6481613	0.7087135	0.2225064	1.0565230	0.5666746	0.9190774	0.4048143	0.8869786	0.8230796	0.1832596	0.2188980	0.5865360	0.8260976
250	0.9542931	0.4361089	0.8968845	0.6858011	0.7579633	0.1924987	0.9913453	0.5590018	0.9347543	0.4217402	0.8551058	0.8972125	0.2139032	0.2404124	0.5303114	0.7897313
300	1.0040662	0.4331611	0.8883445	0.6250314	0.8080151	0.2054723	1.0177009	0.5996422	0.9876357	0.3544934	0.9047814	0.8476074	0.2171555	0.2425242	0.5132029	0.7051909
350	0.9872034	0.4572778	0.9635604	0.6205829	0.8799456	0.2405087	0.9638049	0.5608714	0.8899818	0.3426216	0.9428014	0.8470633	0.2129655	0.2366466	0.5329066	0.7915059
400	0.9938703	0.4594805	0.9519156	0.6923474	0.9051852	0.1921406	1.0860644	0.5596920	0.8732167	0.3731628	0.8888885	0.8628897	0.2301254	0.2693251	0.6087646	0.8457528
450	1.0033804	0.4719403	0.9332018	0.7659947	0.7747306	0.2090615	1.0536262	0.5833128	0.8873234	0.4263603	0.8342673	0.8483539	0.2666851	0.2330892	0.4769895	0.7888181
500	1.0264546	0.4251792	0.8704746	0.7575360	0.6890249	0.2406693	1.0121942	0.6535240	1.0099466	0.4094667	0.8296345	0.8699509	0.2173796	0.2798413	0.5936351	0.6943800
550	1.0212149	0.4072594	0.5291048	0.3170591	0.4589351	0.2146228	1.0537467	0.6690513	0.3271873	0.3847350	0.4959295	0.7542224	0.2034234	0.2582658	0.5298484	0.6893120
600	0.9076540	0.4572424	0.3802845	0.1596706	0.3502608	0.2584765	1.0968616	0.6120782	0.1751977	0.4786946	0.6625078	0.8037133	0.2150531	0.2668246	0.5606207	0.8460655
650	0.9616005	0.4039751	0.2642829	0.1168523	0.2306885	0.3624536	0.9485629	0.5485975	0.0992685	0.6046186	0.7955325	0.7263258	0.2259760	0.2743565	0.5301460	0.7914856
700	1.0473519	0.3131618	0.1438361	0.1046154	0.1571637	0.3315969	1.0600066	0.6197717	0.0825711	0.6605619	0.8518224	0.5965897	0.2198722	0.2687535	0.4784629	0.8510960
750	1.0694079	0.2127406	0.0784128	0.0665507	0.0960005	0.4268313	0.8781906	0.6290563	0.0658155	0.6843924	0.8667311	0.6844045	0.1815127	0.2680035	0.4813542	0.8390932
800	1.0105699	0.1407111	0.0331852	0.0435092	0.0634396	0.4153183	1.0177415	0.5876837	0.0721510	0.6889778	0.7673422	0.6776213	0.1315336	0.2485684	0.5715587	0.8627945
850	1.0298948	0.0937076	0.0257215	0.0202563	0.0450167	0.4788487	1.0149954	0.5117290	0.0600164	0.7465019	0.8230879	0.6884203	0.1026837	0.2721468	0.6477781	0.9007953
900	1.0254730	0.0823178	0.0203812	0.0131937	0.0406808	0.4814331	1.1002172	0.5615241	0.0429406	0.7717467	0.7421931	0.5732993	0.0756093	0.2877928	0.7033954	0.9440706
950	1.0496004	0.0586915	0.0145888	0.0081922	0.0222334	0.5750181	0.9539427	0.5447716	0.0679074	0.7631833	0.7661512	0.6472352	0.0930971	0.3327140	0.7172087	1.0023190
1000	1.0595706	0.0694351	0.0155484	0.0070552	0.0183966	0.5474656	1.0154172	0.4951163	0.0455691	0.7476376	0.7997601	0.6014120	0.0867838	0.2787794	0.6403663	0.9830457

0	1.1139601	0.0657220	0.0088274	0.0162305	0.0283882	0.5259183	0.9186302	0.5006966	0.0617643	0.8213609	0.8892519	0.5988243	0.0676762	0.3224329	0.7544955	0.9371988
50	0.6226963	0.0868149	0.0049471	0.0058999	0.0426328	0.3905288	0.9540237	0.2312808	0.4624349	0.8666184	0.8944917	0.7046219	0.0711494	0.1626073	0.7499021	0.9455554
100	0.6022771	0.1302313	0.0197296	0.0078606	0.1202525	0.2804556	0.9041435	0.1589802	0.4712074	0.9398591	0.8822796	0.7532011	0.1025351	0.1296727	0.6946738	0.9626098
150	0.5710812	0.1554613	0.0208061	0.0033663	0.2136012	0.2740817	0.8918189	0.1392473	0.5069427	0.9446135	0.8066265	0.8052169	0.1589971	0.1355366	0.6242452	1.0277066
200	0.6433033	0.1536313	0.0114914	0.0040149	0.2079123	0.2825472	0.8161372	0.1549896	0.5783370	0.8031194	0.7425203	0.8158527	0.1772707	0.1455838	0.7155689	1.0100800
250	0.6571417	0.1242304	0.0087874	0.0054297	0.2153831	0.2558654	0.7758597	0.1603890	0.5919083	0.7376073	0.7818411	0.8229782	0.2011615	0.1377682	0.5947945	0.9827938
300	0.6088973	0.1376388	0.0184375	0.0053013	0.2364355	0.2600139	0.6984188	0.1526649	0.6192464	0.8398981	0.8561404	0.7584979	0.1136059	0.1262086	0.5845878	0.9491924
350	0.6464184	0.1395971	0.0151837	0.0064941	0.2580844	0.2806576	0.7627149	0.1353900	0.6412900	0.7523159	0.8027858	0.8365858	0.1869991	0.1115207	0.6005272	0.9442616
400	0.6524331	0.1344321	0.0127083	0.0065718	0.2617494	0.2583405	0.7337485	0.1434540	0.5912702	0.8571044	0.7944309	0.7945906	0.2027507	0.1523247	0.5865955	0.9200995
450	0.7481832	0.1350341	0.0060297	0.0069428	0.2400330	0.2239300	0.7454019	0.1363497	0.5484551	0.8277830	0.7453820	0.7675590	0.2386106	0.0937311	0.5185918	0.8463809
500	0.5856773	0.1410564	0.0139009	0.0124169	0.2229635	0.2475628	0.7952318	0.1373938	0.5787574	0.8091240	0.8080402	0.7661012	0.1993294	0.0859984	0.5118024	0.7839147
550	0.9707036	0.1253804	0.0153784	0.0141758	0.2046085	0.4016575	0.8209595	0.3645888	0.2142269	0.5969901	0.7749265	0.7298214	0.2049669	0.2148796	0.5104470	0.8191656
600	1.0464040	0.1074307	0.0135408	0.0048572	0.1661759	0.3956175	0.9330757	0.4369840	0.1182516	0.6557722	0.8328025	0.7265212	0.2113347	0.2268218	0.5680524	0.7927103
650	1.0317303	0.0875696	0.0165118	0.0037632	0.1300658	0.3373552	0.9602115	0.4751144	0.0861670	0.6625534	0.9520420	0.6835671	0.1677630	0.2504384	0.5432942	0.8257198
700	0.9567128	0.0905208	0.0220159	0.0148396	0.0734594	0.4050837	1.0405782	0.5152666	0.0678610	0.7965031	0.8251196	0.6735983	0.1527127	0.2542563	0.6026836	0.8328229
750	0.9495017	0.0990737	0.0138055	0.0101519	0.0557493	0.4936029	0.9598189	0.4760682	0.0738221	0.7996704	0.9053644	0.6757185	0.1298132	0.3001781	0.6026833	0.9529080
800	1.0358741	0.1239664	0.0082452	0.0076838	0.0577166	0.5412573	0.9036751	0.5066147	0.0539371	0.7778508	0.8356900	0.6335593	0.1301206	0.3628425	0.5948920	0.9554751
850	0.9882380	0.1012471	0.0145637	0.0122920	0.0286035	0.5464537	0.9799472	0.5435215	0.0429911	0.8383820	0.8523228	0.6929702	0.1349366	0.2734663	0.5713616	0.8362747
900	0.9146889	0.0912341	0.0156777	0.0160533	0.0281468	0.5351486	1.1213369	0.5817126	0.0481109	0.8024125	0.8062964	0.6723668	0.0791203	0.2608597	0.5678024	0.8167637
950	0.9679811	0.0993963	0.0117406	0.0126664	0.0361643	0.5378223	1.0764420	0.5086119	0.0682929	0.8209335	0.8379858	0.5907618	0.0792192	0.3287654	0.5979638	0.9361118
1000	0.8814556	0.0591734	0.0171775	0.0055007	0.0198728	0.5410346	1.0445622	0.4892282	0.0628249	0.7815619	0.8204279	0.6429636	0.0784534	0.3136244	0.7006180	0.9486194

0	1.1139601	0.0657220	0.0088274	0.0162305	0.0283882	0.5259183	0.9186302	0.5006966	0.0617643	0.8213609	0.8892519	0.5988243	0.0676762	0.3224329	0.7544955	0.9371988
50	1.0499975	0.0796319	0.2092987	0.0192368	0.0057783	0.4894544	0.8854636	0.5381862	0.0373071	0.8600844	0.8711126	0.8803088	0.0754365	0.5257274	0.7532741	0.9598314
100	1.0316811	0.1259818	0.2720645	0.0124104	0.0076275	0.5393223	0.8826810	0.5255735	0.0235779	0.8602432	0.8608552	0.9862451	0.0825769	0.5493332	0.9026068	0.9264522
150	1.0202508	0.1551484	0.3143201	0.0110642	0.0104954	0.5471072	0.9617109	0.5196355	0.0403774	0.8680998	0.9275987	0.9611022	0.1171921	0.6598138	0.8714539	0.8552622
200	1.0149652	0.2177662	0.3027201	0.0072147	0.0087848	0.5525101	0.9811868	0.5391054	0.0344455	0.8464570	0.9828953	1.0076088	0.0779991	0.6406051	0.9240583	0.9184683
250	0.9363436	0.2257289	0.3021172	0.0103808	0.0109798	0.5276983	0.9442111	0.4914858	0.0387321	0.9005925	0.9525122	0.9238837	0.0685703	0.5953002	0.8572762	0.8833478
300	0.8722961	0.2140773	0.2956567	0.0121206	0.0068157	0.5365999	0.8952288	0.4980717	0.0356586	0.7471432	0.8696643	0.9810538	0.0775929	0.6397261	0.9935165	0.9012322
350	0.8987299	0.1931304	0.3472844	0.0131023	0.0051848	0.5416653	0.9969717	0.5102678	0.0420262	0.7316605	0.8795147	1.0537986	0.0611821	0.6181621	0.8814889	0.9280064
400	0.9970204	0.2444728	0.3455675	0.0132136	0.0077758	0.6366915	0.9310286	0.4540541	0.0305875	0.7400178	0.8727000	0.9979707	0.0627262	0.5837889	0.8858571	0.8413557
450	0.9761300	0.2675154	0.3187520	0.0136002	0.0183280	0.5469414	0.9854228	0.5051841	0.0342410	0.7338850	0.8743992	1.0728429	0.0798127	0.5109942	0.8436408	1.0058541
500	0.9927721	0.3207635	0.3309442	0.0133249	0.0087612	0.5388230	0.9193994	0.5138076	0.0378518	0.7439320	0.9844796	0.9512836	0.0834408	0.6448983	0.8029468	0.7769574
550	1.0308443	0.2842433	0.0963106	0.0175104	0.0165999	0.5295537	0.9583625	0.4884146	0.0389428	0.8015090	0.8480167	0.7179414	0.0767227	0.4250173	0.6944850	0.8317734
600	1.0256501	0.1791291	0.0389049	0.0204266	0.0264487	0.5470129	0.9832229	0.4961198	0.0611721	0.8178910	0.8479294	0.6477923	0.0801663	0.3813585	0.7122048	0.8356579
650	0.9822295	0.1229623	0.0185186	0.0145179	0.0176359	0.5359787	1.0137498	0.5181224	0.0437638	0.7997710	0.8707732	0.6632311	0.0787742	0.3531322	0.6636962	0.9545234
700	0.9709258	0.0893184	0.0083267	0.0049801	0.0102464	0.4755383	1.0331350	0.5263162	0.0560324	0.7748444	0.8282640	0.6213116	0.0541360	0.3369820	0.6561172	0.9091220
