"Time"	G4	G3	G2	G1	G12	G0	G11	G10	G9	G8	G7	G6	G5
500	0.1866350	0.1074362	0.1650012	0.5754218	0.6163183	0.6837697	0.0425023	0.1479455	0.0008257	0.2325722	0.1311187	0.2875750	0.6169687
550	0.1797180	0.0845770	0.1195656	0.5568449	0.3907458	0.6760206	0.2406964	0.1025458	0.0023674	0.3604259	0.2209527	0.3358676	0.6490078
600	0.2067556	0.1272535	0.0985078	0.7049385	0.3946429	0.6035272	0.4394140	0.0669026	0.0047630	0.3373605	0.2789172	0.4752943	0.6118203
650	0.2562980	0.0923100	0.1662491	0.5508307	0.5653354	0.7965923	0.3571018	0.0535236	0.0011608	0.3707598	0.3101807	0.2504196	0.6085968
700	0.2729483	0.1231737	0.1196278	0.7543887	0.3988533	0.7535892	0.3019556	0.0532632	0.0001697	0.3287276	0.3087688	0.3263780	0.7956731
750	0.2421447	0.0893241	0.0762961	0.5958793	0.3332758	0.7239631	0.3758762	0.0649210	0.0006470	0.3678617	0.2008797	0.4074403	0.6092120
800	0.2536038	0.0970397	0.1191854	0.5548991	0.3147798	0.7088545	0.4192041	0.0676706	0.0012647	0.2470493	0.2756409	0.3589065	0.6395824
850	0.1759732	0.0847564	0.1011884	0.6211385	0.3579151	0.5609883	0.3077958	0.1067171	0.0000792	0.2429035	0.2542835	0.3904302	0.6472264
900	0.1708940	0.0731567	0.0810210	0.6846146	0.4164077	0.5639288	0.3848485	0.0562365	0.0009824	0.2738286	0.3144090	0.3974195	0.6861050
950	0.2524326	0.1345385	0.1159763	0.6003219	0.3752159	0.6474016	0.4391782	0.0821921	0.0009047	0.2629843	0.1915735	0.3432351	0.5746054
1000	0.1379538	0.1011829	0.0883959	0.6673675	0.2671727	0.6817717	0.4006853	0.0409961	0.0019755	0.2958751	0.1727638	0.2732061	0.5295974

0	0.2306926	0.1003729	0.1743685	0.6432713	0.3921726	0.5897733	0.3363781	0.0770845	0.0021211	0.3218788	0.2969205	0.3732592	0.5713295
50	0.1957100	0.1002937	0.1029628	0.6942136	0.4913538	0.6877217	0.3574691	0.0651880	0.0008299	0.2654717	0.2653340	0.3713089	0.5113891
100	0.1867736	0.1671568	0.1098892	0.6161375	0.4244342	0.7853025	0.3096579	0.0630465	0.0003786	0.2142355	0.1626770	0.3186636	0.6709709
150	0.2567599	0.1038607	0.1291828	0.5512128	0.3894567	0.6388602	0.3900901	0.0725739	0.0003294	0.2171709	0.2826505	0.2375346	0.5330898
200	0.2171457	0.0945158	0.1353408	0.6382790	0.5149249	0.6800970	0.4100725	0.1269854	0.0000000	0.2933553	0.3626239	0.3646509	0.6679514
250	0.2041568	0.0796354	0.1309135	0.8133239	0.3554785	0.6571123	0.3062642	0.0988904	0.0003043	0.3009564	0.3102789	0.3097847	0.6422890
300	0.2253299	0.0807917	0.1265439	0.6119443	0.5694077	0.5971721	0.3614558	0.0696049	0.0023074	0.2747632	0.2205394	0.3580076	0.5866008
350	0.2138483	0.0779162	0.0859679	0.5825430	0.4228429	0.5994089	0.4530938	0.0631086	0.0022419	0.2379516	0.2523420	0.3359547	0.6048554
400	0.2241849	0.0858809	0.1301329	0.5815028	0.3553907	0.6040350	0.3583356	0.0910278	0.0002550	0.2628363	0.1695058	0.3397998	0.6855376
450	0.2127638	0.0874095	0.1358016	0.4948358	0.2875720	0.6001172	0.3824050	0.0698457	0.0000287	0.3003537	0.1889223	0.3296119	0.5921599
500	0.2532421	0.0588116	0.1030991	0.6769702	0.2950247	0.8042747	0.3452941	0.0437826	0.0000598	0.2320267	0.3121309	0.2482179	0.7199553
550	0.1793326	0.0681171	0.1655025	0.6184628	0.5069193	0.8371460	0.3270741	0.0665921	0.0001368	0.1929324	0.3186487	0.3526593	0.5499955
600	0.3142500	0.1166134	0.0707592	0.5855228	0.5803194	0.7071698	0.3856535	0.0717770	0.0007816	0.2552980	0.2951660	0.3773705	0.5277390
650	0.2867550	0.0974337	0.1482401	0.6107871	0.4789996	0.5627758	0.3974932	0.0605272	0.0014153	0.3301618	0.1808256	0.3942911	0.6114551
700	0.2159959	0.1088442	0.1006780	0.6718372	0.3323350	0.6203482	0.3064946	0.1221933	0.0003815	0.3369058	0.3047434	0.4255484	0.6036585
750	0.1766975	0.1052814	0.0985608	0.5719809	0.4069362	0.5569994	0.3928481	0.0534710	0.0000127	0.2574415	0.2100435	0.3752541	0.6832155
800	0.2191428	0.1284133	0.1149924	0.5449962	0.4229224	0.5817171	0.3460811	0.0369254	0.0002277	0.2561411	0.1989762	0.3865496	0.6794274
850	0.1678702	0.0937308	0.0867623	0.5533806	0.3215943	0.7161572	0.3607589	0.0606359	0.0015678	0.2978110	0.1387674	0.3008503	0.5750635
900	0.1837799	0.1012562	0.1125318	0.6734629	0.4026645	0.5668023	0.4272541	0.0456077	0.0001879	0.3049484	0.0769327	0.3051969	0.6174707
950	0.2208092	0.0914581	0.1115716	0.6728894	0.3249973	0.6362081	0.3178982	0.0669039	0.0001366	0.3353575	0.1372502	0.3016317	0.5868966
1000	0.2174462	0.0945336	0.1406523	0.6245469	0.3687231	0.7396438	0.4176019	0.0665031	0.0001008	0.3478436	0.2082621	0.2754701	0.5825990

0	0.2542524	0.1107488	0.1310019	0.7433617	0.4656788	0.6535000	0.3578135	0.0937777	0.0040437	0.2886382	0.3056209	0.3713115	0.6775125
50	0.2112629	0.0402866	0.0743135	0.6187750	0.4574173	0.4363157	0.3797841	0.0117941	0.0003896	0.2521347	0.1670115	0.3458777	0.6472644
100	0.3000355	0.1085328	0.1231717	0.7254894	0.3376561	0.4027388	0.3915145	0.0369048	0.0001881	0.3892162	0.0673535	0.3249712	0.6665127
150	0.1972151	0.1145515	0.1095911	0.5269306	0.2332388	0.3656345	0.4469717	0.0052493	0.0003934	0.4240215	0.0693465	0.4223787	0.5867826
200	0.1594268	0.0881664	0.1249008	0.5126421	0.2482104	0.3730287	0.5173844	0.0015482	0.0005515	0.4458206	0.1036003	0.3051316	0.7292673
250	0.2275430	0.0919322	0.1036789	0.6254600	0.2524225	0.4102464	0.4606009	0.0017868	0.0003204	0.4367689	0.0581945	0.2174366	0.7144626
300	0.1247792	0.0813670	0.1635395	0.4458337	0.2050348	0.3612783	0.4644072	0.0004418	0.0035898	0.4224606	0.0450585	0.2088556	0.6649993
350	0.1927587	0.1037299	0.1157252	0.5430202	0.1812057	0.3701155	0.4842552	0.0004081	0.0022318	0.4296027	0.0365398	0.1731039	0.6577950
400	0.1245407	0.1349641	0.1807766	0.5369674	0.1560400	0.3461683	0.4825520	0.0011042	0.0064773	0.4706457	0.0303686	0.1537405	0.6412317
450	0.1524915	0.1799690	0.1770237	0.5414332	0.1708588	0.3765819	0.5953726	0.0000000	0.0043756	0.5126425	0.0925960	0.1344907	0.6945525
500	0.1025614	0.0943441	0.1144527	0.4317393	0.1780300	0.3557072	0.4209217	0.0009258	0.0010612	0.4713364	0.0617089	0.2192109	0.6516802
550	0.1056682	0.1725016	0.1092163	0.5411954	0.2433942	0.6864191	0.4931352	0.0326509	0.0003538	0.4082879	0.0419168	0.2058373	0.7582884
600	0.1168514	0.1211508	0.0936796	0.5603582	0.2574713	0.7214929	0.4182924	0.0285837	0.0006387	0.3577269	0.0502772	0.1517815	0.7280368
650	0.1383382	0.1090596	0.0990658	0.5577067	0.2080710	0.6787456	0.3713458	0.0612349	0.0001881	0.2681143	0.0802929	0.1432703	0.7544424
700	0.1447848	0.1412158	0.1209861	0.5069718	0.2924907	0.5945903	0.4481577	0.0536884	0.0000423	0.2526368	0.0538555	0.1347718	0.6130835
750	0.1446026	0.0928143	0.1400071	0.5687124	0.3911569	0.5433686	0.3803865	0.0595750	0.0004203	0.3980839	0.0984989	0.2396779	0.5816848
800	0.2046380	0.1147673	0.1699540	0.5110644	0.3434988	0.6408000	0.2950064	0.0627269	0.0009134	0.3021625	0.1118562	0.3116398	0.6236353
850	0.1870433	0.1065700	0.2062426	0.5852909	0.4249177	0.6931150	0.3183152	0.0688090	0.0006570	0.3027790	0.1680086	0.2759223	0.6017328
900	0.1563968	0.1046754	0.0644373	0.5897794	0.3743094	0.7692850	0.3535972	0.0365636	0.0019443	0.2461256	0.1925926	0.2446718	0.5345154
950	0.2090914	0.1258636	0.1399156	0.6872005	0.3372845	0.5020389	0.3166559	0.0874988	0.0003387	0.2388912	0.1863978	0.2657428	0.5838655
1000	0.2374548	0.1235202	0.1476414	0.7007953	0.3802822	0.6712502	0.3646728	0.0715844	0.0000470	0.2550109	0.2424727	0.3306387	0.5860071

0	0.2139638	0.0973283	0.1168197	0.5996072	0.3846842	0.5634096	0.3814219	0.0999048	0.0004400	0.2647502	0.2154173	0.4015006	0.5681241
50	0.2656458	0.1107958	0.0901032	0.6205701	0.4527408	0.7443762	0.4111381	0.0786556	0.0002542	0.1386641	0.2015455	0.4103221	0.5365915
100	0.2225457	0.0736668	0.0907861	0.5963874	0.5816564	0.7587778	0.3995577	0.1111318	0.0000510	0.1419710	0.1717510	0.3907210	0.8320451
150	0.2404075	0.0897841	0.1393503	0.5931832	0.4625163	0.6831377	0.2846437	0.1003865	0.0008784	0.1258786	0.3388003	0.3343098	0.5633305
200	0.2761102	0.1311189	0.1428460	0.6300134	0.3617559	0.6802869	0.3445812	0.1058544	0.0048274	0.1234285	0.3022884	0.4159773	0.6070777
250	0.2640910	0.1323785	0.1286732	0.6802174	0.5436637	0.5632420	0.3288699	0.1254781	0.0018207	0.1284527	0.2308393	0.4954753	0.5839779
300	0.1544897	0.0866496	0.0777591	0.6088658	0.4641782	0.5884156	0.3312556	0.1137838	0.0034059	0.1846212	0.3146594	0.3386960	0.6012332
350	0.1755928	0.0704504	0.1266560	0.5648030	0.4414361	0.6712594	0.3077271	0.0876917	0.0084155	0.0982587	0.3524477	0.4252584	0.6211692
400	0.2206569	0.0788040	0.1699135	0.6156532	0.5376010	0.6301361	0.3704239	0.0935059	0.0016649	0.1139455	0.3982211	0.4249179	0.7156195
450	0.2189768	0.0652439	0.1501727	0.6669514	0.4435472	0.5788366	0.3316814	0.1331789	0.0036643	0.1737946	0.3669843	0.3891521	0.6550469
500	0.2518722	0.0739645	0.1131810	0.6939863	0.4056869	0.5417423	0.4392254	0.1023922	0.0045776	0.1205586	0.1996541	0.3716494	0.7586503
550	0.2490269	0.1117115	0.1487108	0.5556198	0.4050087	0.5015737	0.4817678	0.0955994	0.0055623	0.3620287	0.1634723	0.3101579	0.5934020
600	0.1646851	0.1945301	0.1325911	0.6247376	0.2833872	0.6796485	0.3583768	0.0698279	0.0077940	0.4911842	0.1835754	0.3089418	0.6375267
650	0.2253185	0.1133422	0.1544936	0.5868171	0.3619288	0.6233927	0.4250470	0.0567137	0.0008863	0.3567847	0.2359756	0.3010013	0.5802974
700	0.1566284	0.1041227	0.0933772	0.5918746	0.4600119	0.5814419	0.3492381	0.0569675	0.0003729	0.2606854	0.1867855	0.3337399	0.6803518
750	0.1980265	0.1011583	0.1552011	0.5629601	0.3973511	0.7092551	0.4186125	0.0406457	0.0010364	0.2964637	0.1791784	0.2713131	0.6693421
800	0.2559582	0.0667289	0.1067748	0.5008556	0.3581941	0.6854079	0.4012835	0.0991505	0.0000325	0.3209664	0.1711462	0.2839607	0.6057264
850	0.2294497	0.0936253	0.1378873	0.6215411	0.2980482	0.7523567	0.3753405	0.0723786	0.0027654	0.3244276	0.2449749	0.3948060	0.7035619
900	0.1892015	0.1022200	0.1730584	0.6676945	0.3285905	0.7338149	0.3775729	0.0488154	0.0002336	0.2929450	0.1537273	0.2977174	0.5259090
950	0.1823547	0.1003357	0.1797138	0.7683944	0.4483421	0.6725717	0.2858410	0.0841882	0.0002829	0.3466931	0.2627969	0.3851903	0.5780615
1000	0.1918075	0.1219861	0.1637824	0.5675304	0.4052865	0.6845733	0.3988494	0.0715485	0.0014769	0.2828509	0.2755759	0.4352022	0.6409229

0	0.1885601	0.1352830	0.0953577	0.6769182	0.4420658	0.7365224	0.4459388	0.1266934	0.0005911	0.3025589	0.2297129	0.3673722	0.6368827
50	0.2818983	0.1448100	0.3034010	0.5662196	0.4702784	0.6057272	0.2234230	0.0859384	0.1078545	0.2393279	0.2336146	0.3075232	0.6278418
100	0.2513548	0.0832697	0.3588937	0.6775648	0.4699224	0.5476902	0.1568531	0.0882203	0.1308909	0.1708778	0.2601655	0.3553955	0.5978942
150	0.1892093	0.0868122	0.2481626	0.5962740	0.4286728	0.7567043	0.1451892	0.1242467	0.1409216	0.1162922	0.1996905	0.3015727	0.5796189
200	0.2822146	0.0589000	0.3554295	0.7457100	0.4444844	0.7167079	0.0979498	0.1557699	0.2233395	0.1532030	0.3489315	0.2737685	0.7460352
